Name,Total 3P Made,Total 3P Att,Total 3P%,Cold 3P Made,Cold 3P Att,Cold 3P%,Hot 3P Made,Hot 3P Att,Hot 3P%,Hot/Cold Diff,Hot Shot Makeup
victor oladipo,95.75,277,34.56678700361011,90.75,259.25,35.00482160077146,5,17.75,28.169014084507044,-6.835807516264413,6.407942238267148
malik allen,0.3,1.6,18.749999999999996,0.3,1.6,18.749999999999996,0,0,0,-18.749999999999996,-1
elton brand,0.11764705882352941,1.2941176470588236,9.09090909090909,0.11764705882352941,1.2941176470588236,9.09090909090909,0,0,0,-9.09090909090909,-1
mark madsen,0.1111111111111111,1.7777777777777777,6.25,0.1111111111111111,1.7777777777777777,6.25,0,0,0,-6.25,-1
matt barnes,70.14285714285714,209.35714285714286,33.50392357557148,63.642857142857146,189.78571428571428,33.534060971019954,6.5,19.571428571428573,33.21167883211679,-0.3223821389031656,9.34834527465029
kevinn pinkney,1,2,50,1,1,100,0,1,0,-100,50
aaron williams,0.1,1.3,7.6923076923076925,0.1,1.3,7.6923076923076925,0,0,0,-7.6923076923076925,-1
ben wallace,0.5,3.642857142857143,13.725490196078432,0.5,3.642857142857143,13.725490196078432,0,0,0,-13.725490196078432,-1
devin green,0,2,0,0,2,0,0,0,0,0,-1
mario hezonja,55,168,32.73809523809524,51,153.5,33.22475570032573,4,14.5,27.586206896551722,-5.6385488037740075,8.630952380952381
matt harpring,14.363636363636363,43.09090909090909,33.33333333333333,13.727272727272727,41,33.48115299334811,0.6363636363636364,2.090909090909091,30.434782608695656,-3.0463703846524552,4.852320675105485
rick fox,30.307692307692307,86.53846153846153,35.02222222222222,27.692307692307693,79.23076923076923,34.95145631067961,2.6153846153846154,7.3076923076923075,35.78947368421053,0.8380173735309171,8.444444444444445
emeka okafor,0,0.2222222222222222,0,0,0.2222222222222222,0,0,0,0,0,-1
hamed haddadi,0,1,0,0,1,0,0,0,0,0,-1
sedale threatt,0,0,0,0,0,0,0,0,0,0,0
alexey shved,54,176.33333333333334,30.623818525519848,51.333333333333336,165,31.11111111111111,2.6666666666666665,11.333333333333334,23.52941176470588,-7.58169934640523,6.427221172022684
charles r. jones,29,89.5,32.402234636871505,27.5,82.5,33.33333333333333,1.5,7,21.428571428571427,-11.904761904761902,7.82122905027933
danny fortson,0.1111111111111111,1,11.11111111111111,0.1111111111111111,1,11.11111111111111,0,0,0,-11.11111111111111,-1
xavier silas,1,6,16.666666666666664,1,6,16.666666666666664,0,0,0,-16.666666666666664,-1
dante exum,63.5,206.5,30.750605326876514,59.5,194.5,30.59125964010283,4,12,33.33333333333333,2.7420736932304983,5.811138014527845
jamie feick,1,1,100,0.6666666666666666,0.6666666666666666,100,0.3333333333333333,0.3333333333333333,100,0,33.33333333333333
dajuan wagner,23,71.75,32.05574912891986,20.25,67,30.223880597014922,2.75,4.75,57.89473684210527,27.670856245090345,6.620209059233449
pervis ellison,0,0,0,0,0,0,0,0,0,0,0
etan thomas,0,0,0,0,0,0,0,0,0,0,0
kosta perovic,0,0,0,0,0,0,0,0,0,0,0
ledell eackles,0,0,0,0,0,0,0,0,0,0,0
terrence jones,18.6,62.2,29.903536977491964,17.8,59.2,30.067567567567565,0.8,3,26.666666666666668,-3.400900900900897,4.823151125401929
noah vonleh,7.666666666666667,26.333333333333332,29.11392405063291,7.333333333333333,25.333333333333332,28.947368421052634,0.3333333333333333,1,33.33333333333333,4.385964912280695,3.79746835443038
doug overton,3.6666666666666665,13.444444444444445,27.27272727272727,3.2222222222222223,12,26.851851851851855,0.4444444444444444,1.4444444444444444,30.769230769230766,3.9173789173789118,10.743801652892563
lorenzen wright,0.09090909090909091,2.090909090909091,4.347826086956522,0.09090909090909091,2.090909090909091,4.347826086956522,0,0,0,-4.347826086956522,-1
ronnie brewer,11.25,44.375,25.352112676056336,10.875,43.25,25.14450867052023,0.375,1.125,33.33333333333333,8.188824662813097,2.535211267605634
ben bentil,0,1,0,0,1,0,0,0,0,0,-1
roy rogers,0,1,0,0,1,0,0,0,0,0,-1
will conroy,0,2,0,0,2,0,0,0,0,0,-1
chucky brown,1.5454545454545454,4.818181818181818,32.075471698113205,1.4545454545454546,4.7272727272727275,30.76923076923077,0.09090909090909091,0.09090909090909091,100,69.23076923076923,1.8867924528301887
cristiano felicio,0,2,0,0,2,0,0,0,0,0,-1
dj mbenga,0,0.2857142857142857,0,0,0.2857142857142857,0,0,0,0,0,-1
chris copeland,38.5,105.5,36.492890995260666,35,93.25,37.533512064343164,3.5,12.25,28.57142857142857,-8.962083492914594,11.61137440758294
paul george,128.14285714285714,346.2857142857143,37.004950495049506,113.57142857142857,303.2857142857143,37.44700894959963,14.571428571428571,43,33.88704318936877,-3.5599657602308596,12.417491749174918
randy holcomb,0,0,0,0,0,0,0,0,0,0,0
sam jacobson,3,8.333333333333334,36,3,8.333333333333334,36,0,0,0,-36,-1
james jones,55.42857142857143,138.35714285714286,40.06195147134745,48.5,121.28571428571429,39.98822143698468,6.928571428571429,17.071428571428573,40.58577405857741,0.597552621592726,12.338668043366031
maciej lampe,0.6666666666666666,2.6666666666666665,25,0.6666666666666666,2.6666666666666665,25,0,0,0,-25,-1
donell taylor,3.5,17,20.588235294117645,3.5,16,21.875,0,1,0,-21.875,5.88235294117647
elijah millsap,9.666666666666666,34.666666666666664,27.884615384615387,9,32.666666666666664,27.551020408163268,0.6666666666666666,2,33.33333333333333,5.782312925170061,5.769230769230769
michael curry,4.571428571428571,17.714285714285715,25.806451612903224,4.428571428571429,17.428571428571427,25.409836065573778,0.14285714285714285,0.2857142857142857,50,24.590163934426222,1.6129032258064515
francisco elson,0.3333333333333333,1.7777777777777777,18.75,0.3333333333333333,1.7777777777777777,18.75,0,0,0,-18.75,-1
kristaps porzingis,96.5,278.5,34.64991023339318,88.5,254,34.84251968503937,8,24.5,32.6530612244898,-2.1894584605495737,8.797127468581687
ron baker,23,86,26.744186046511626,21,81,25.925925925925924,2,5,40,14.074074074074076,5.813953488372093
spencer hawes,35.9,102.6,34.99025341130604,32.9,94.6,34.77801268498943,3,8,37.5,2.7219873150105727,7.797270955165693
darnell jackson,1.3333333333333333,5.666666666666667,23.52941176470588,1.3333333333333333,5.333333333333333,25,0,0.3333333333333333,0,-25,5.88235294117647
jiri welsch,29.5,86,34.30232558139535,28,82.75,33.8368580060423,1.5,3.25,46.15384615384615,12.316988147803855,3.77906976744186
corsley edwards,0,0,0,0,0,0,0,0,0,0,0
derrick phelps,0,0,0,0,0,0,0,0,0,0,0
chris crawford,11.5,33.166666666666664,34.67336683417086,10.666666666666666,31.166666666666668,34.22459893048128,0.8333333333333334,2,41.66666666666667,7.442067736185393,6.030150753768845
tom gugliotta,1.2857142857142858,4.785714285714286,26.86567164179105,1.1428571428571428,4.642857142857143,24.61538461538461,0.14285714285714285,0.14285714285714285,100,75.38461538461539,2.9850746268656714
eddie johnson,0,1,0,0,1,0,0,0,0,0,-1
sherman douglas,1.3,6.7,19.402985074626866,1.3,6.5,20,0,0.2,0,-20,2.9850746268656714
johnny newman,16,44,36.36363636363637,14.909090909090908,41.45454545454545,35.96491228070175,1.0909090909090908,2.5454545454545454,42.857142857142854,6.892230576441101,5.785123966942149
marcus camby,1.0666666666666667,4.8,22.222222222222225,1.0666666666666667,4.8,22.222222222222225,0,0,0,-22.222222222222225,-1
othello hunter,0,0,0,0,0,0,0,0,0,0,0
glen rice,43.625,118.125,36.93121693121693,37.875,105.75,35.815602836879435,5.75,12.375,46.464646464646464,10.649043627767028,10.476190476190476
stacey augmon,0.06666666666666667,1.6666666666666667,4,0.06666666666666667,1.6666666666666667,4,0,0,0,-4,-1
greg sutton,0,0,0,0,0,0,0,0,0,0,0
antoine walker,124.3,381.3,32.599003409388935,111.3,342.9,32.45844269466317,13,38.4,33.85416666666667,1.395723972003502,10.07081038552321
jason terry,124.55555555555556,327.5,38.03223070398643,112.83333333333333,295.55555555555554,38.17669172932331,11.722222222222221,31.944444444444443,36.69565217391304,-1.4810395554102698,9.754028837998304
larry johnson,47.333333333333336,143,33.1002331002331,44.666666666666664,133,33.583959899749374,2.6666666666666665,10,26.666666666666668,-6.917293233082706,6.993006993006993
todd day,10,26,38.46153846153847,8.666666666666666,23.22222222222222,37.32057416267943,1.3333333333333333,2.7777777777777777,48,10.679425837320572,10.683760683760683
zabian dowdell,3,10,30,3,10,30,0,0,0,-30,-1
justin holiday,43,125.75,34.1948310139165,39.25,115,34.130434782608695,3.75,10.75,34.883720930232556,0.7532861476238608,8.548707753479125
oscar torres,22,69.5,31.654676258992804,20.5,65,31.538461538461537,1.5,4.5,33.33333333333333,1.794871794871792,6.474820143884892
mike conley,90.7,239.1,37.933918862400674,84.2,222.7,37.80871127076785,6.5,16.4,39.63414634146341,1.825435070695562,6.859054788791301
andre owens,10.5,28,37.5,9.5,27,35.18518518518518,1,1,100,64.81481481481481,3.571428571428571
darius miller,15.666666666666666,44.666666666666664,35.07462686567165,15.333333333333334,43.666666666666664,35.1145038167939,0.3333333333333333,1,33.33333333333333,-1.7811704834605706,2.238805970149254
ervin johnson,0.125,0.5,25,0.125,0.5,25,0,0,0,-25,-1
john edwards,0,0,0,0,0,0,0,0,0,0,0
eddy curry,0.18181818181818182,0.18181818181818182,100,0.18181818181818182,0.18181818181818182,100,0,0,0,-100,-1
eddie robinson,1.6,6.4,25,1.6,6.4,25,0,0,0,-25,-1
sasha vujacic,53.3,145.1,36.733287388008264,49.4,132.8,37.19879518072289,3.9,12.3,31.707317073170728,-5.491478107552162,8.476912474155755
henry sims,1,5.75,17.391304347826086,1,5.5,18.181818181818183,0,0.25,0,-18.181818181818183,4.3478260869565215
hollis thompson,90.75,235.25,38.5759829968119,81.75,217,37.672811059907836,9,18.25,49.31506849315068,11.642257433242847,7.7577045696068
bojan bogdanovic,121.33333333333333,328.6666666666667,36.916835699797154,108,287.3333333333333,37.58700696055685,13.333333333333334,41.333333333333336,32.25806451612903,-5.328942444427817,12.57606490872211
coty clarke,2,2,100,2,2,100,0,0,0,-100,-1
brandon armstrong,8.333333333333334,25,33.333333333333336,7.666666666666667,23.333333333333332,32.85714285714286,0.6666666666666666,1.6666666666666667,40,7.142857142857139,6.666666666666667
salim stoudamire,55.666666666666664,152,36.622807017543856,51.666666666666664,138.33333333333334,37.34939759036144,4,13.666666666666666,29.268292682926834,-8.081104907434607,8.991228070175438
mike smith,3,18,16.666666666666664,3,17,17.647058823529413,0,1,0,-17.647058823529413,5.555555555555555
kirk hinrich,90.15384615384616,240.15384615384616,37.54003843689942,84.15384615384616,222.92307692307693,37.75017253278123,6,17.23076923076923,34.82142857142858,-2.9287439613526516,7.174887892376682
kenny smith,0,0,0,0,0,0,0,0,0,0,0
dan majerle,31.4,92.3,34.019501625135426,29,85.2,34.03755868544601,2.4,7.1,33.80281690140845,-0.23474178403755985,7.6923076923076925
dennis rodman,0,0.5,0,0,0.5,0,0,0,0,0,-1
markieff morris,49.5,149.33333333333334,33.14732142857142,47.833333333333336,144.66666666666666,33.06451612903226,1.6666666666666667,4.666666666666667,35.714285714285715,2.649769585253452,3.125
caris levert,59,184,32.065217391304344,55,174,31.60919540229885,4,10,40,8.390804597701148,5.434782608695652
sean williams,0,0.25,0,0,0.25,0,0,0,0,0,-1
othyus jeffers,0.3333333333333333,2,16.666666666666664,0.3333333333333333,2,16.666666666666664,0,0,0,-16.666666666666664,-1
armon johnson,3,7.5,40,2.5,7,35.714285714285715,0.5,0.5,100,64.28571428571428,6.666666666666667
speedy claxton,6,31.142857142857142,19.26605504587156,5.857142857142857,30.714285714285715,19.069767441860463,0.14285714285714285,0.42857142857142855,33.33333333333333,14.263565891472865,1.3761467889908257
ryan anderson,131.55555555555554,345.22222222222223,38.1074991953653,114,299.44444444444446,38.070500927643785,17.555555555555557,45.77777777777778,38.3495145631068,0.2790136354630164,13.26037978757644
tony smith,0,0.25,0,0,0.25,0,0,0,0,0,-1
erick green,7.5,26,28.846153846153843,7,24,29.166666666666668,0.5,2,25,-4.166666666666668,7.6923076923076925
daniel santiago,0,0,0,0,0,0,0,0,0,0,0
paul mcpherson,2,12,16.666666666666664,2,11,18.181818181818183,0,1,0,-18.181818181818183,8.333333333333332
kevin duckworth,0,0,0,0,0,0,0,0,0,0,0
carlos delfino,84.75,232,36.5301724137931,76.75,208.75,36.76646706586826,8,23.25,34.40860215053764,-2.357864915330623,10.02155172413793
jackson vroman,0,1.5,0,0,1.5,0,0,0,0,0,-1
dejuan wheat,22,60,36.666666666666664,22,59,37.28813559322034,0,1,0,-37.28813559322034,1.6666666666666667
marcus smart,82,281.6666666666667,29.11242603550296,72.33333333333333,251.66666666666666,28.741721854304636,9.666666666666666,30,32.22222222222222,3.4805003679175854,10.650887573964496
dee brown,17.53846153846154,48.61538461538461,36.07594936708861,14.615384615384615,41.30769230769231,35.38175046554935,2.923076923076923,7.3076923076923075,40,4.618249534450648,15.031645569620252
xavier henry,8.2,25.2,32.53968253968254,7.8,24.4,31.967213114754102,0.4,0.8,50,18.032786885245898,3.1746031746031753
hanno mottola,0.5,8,6.25,0.5,8,6.25,0,0,0,-6.25,-1
javale mcgee,0.1111111111111111,1,11.11111111111111,0.1111111111111111,1,11.11111111111111,0,0,0,-11.11111111111111,-1
jamaal magloire,0,0.5833333333333334,0,0,0.5833333333333334,0,0,0,0,0,-1
wayne simien,0,0,0,0,0,0,0,0,0,0,0
keith langford,0,0,0,0,0,0,0,0,0,0,0
stephen curry,239.625,547.375,43.777118063484814,197.125,446.5,44.148936170212764,42.5,100.875,42.13135068153655,-2.017585488676211,18.428865037679838
jermaine jackson,0.6,3.8,15.789473684210526,0.6,3.8,15.789473684210526,0,0,0,-15.789473684210526,-1
mirsad turkcan,0,6,0,0,6,0,0,0,0,0,-1
blake ahearn,4.666666666666667,15.666666666666666,29.787234042553195,4.666666666666667,13.333333333333334,35,0,2.3333333333333335,0,-35,14.893617021276597
kj mcdaniels,23.333333333333332,80.33333333333333,29.045643153526974,22.666666666666668,75,30.22222222222222,0.6666666666666666,5.333333333333333,12.5,-17.72222222222222,6.639004149377594
tyus jones,21,63,33.33333333333333,20,59.5,33.61344537815126,1,3.5,28.57142857142857,-5.0420168067226925,5.555555555555555
ike austin,2.25,9.5,23.684210526315788,2.25,9.5,23.684210526315788,0,0,0,-23.684210526315788,-1
aaron miles,0,0,0,0,0,0,0,0,0,0,0
darius johnson-odom,0,2,0,0,2,0,0,0,0,0,-1
demetris nichols,1.5,7.5,20,1.5,7.5,20,0,0,0,-20,-1
david andersen,17.5,50.5,34.65346534653465,16.5,47.5,34.73684210526316,1,3,33.33333333333333,-1.403508771929829,5.9405940594059405
renaldo major,0,0,0,0,0,0,0,0,0,0,0
bo outlaw,0.11764705882352941,0.9411764705882353,12.5,0.11764705882352941,0.9411764705882353,12.5,0,0,0,-12.5,-1
cezary trybanski,0,0,0,0,0,0,0,0,0,0,0
karl-anthony towns,65.5,181.5,36.08815426997245,62,168.5,36.795252225519285,3.5,13,26.923076923076923,-9.872175302442361,7.162534435261708
anthony avent,0,0,0,0,0,0,0,0,0,0,0
brian scalabrine,16.363636363636363,47.54545454545455,34.41682600382409,15.454545454545455,44.72727272727273,34.552845528455286,0.9090909090909091,2.8181818181818183,32.25806451612903,-2.294781012326254,5.927342256214149
corie blount,0.3333333333333333,2.5,13.333333333333334,0.3333333333333333,2.5,13.333333333333334,0,0,0,-13.333333333333334,-1
sherron collins,2,10,20,2,9,22.22222222222222,0,1,0,-22.22222222222222,10
e'twaun moore,46.333333333333336,125.5,36.918990703851264,42.166666666666664,114.83333333333333,36.71988388969521,4.166666666666667,10.666666666666666,39.06250000000001,2.342616110304796,8.49933598937583
garth joseph,0,0,0,0,0,0,0,0,0,0,0
chris owens,0,0,0,0,0,0,0,0,0,0,0
ed davis,0,0.14285714285714285,0,0,0.14285714285714285,0,0,0,0,0,-1
festus ezeli,0,0,0,0,0,0,0,0,0,0,0
aj hammons,5,10,50,5,10,50,0,0,0,-50,-1
muggsy bogues,1.8888888888888888,6.444444444444445,29.310344827586203,1.6666666666666667,6.111111111111111,27.272727272727277,0.2222222222222222,0.3333333333333333,66.66666666666666,39.39393939393938,5.1724137931034475
bobby jones,9.5,31,30.64516129032258,9,30,30,0.5,1,50,20,3.225806451612903
andrew nicholson,17.4,54.2,32.10332103321033,15.4,51.2,30.078125,2,3,66.66666666666666,36.58854166666666,5.535055350553505
jonathan kerner,0,0,0,0,0,0,0,0,0,0,0
kareem rush,41.142857142857146,115,35.776397515527954,38.42857142857143,105.57142857142857,36.40054127198918,2.7142857142857144,9.428571428571429,28.78787878787879,-7.612662484110388,8.198757763975156
brent barry,93.83333333333333,228.66666666666666,41.03498542274052,86.75,211.58333333333334,41.00039385584876,7.083333333333333,17.083333333333332,41.463414634146346,0.46302077829758304,7.470845481049563
dale davis,0,0.5555555555555556,0,0,0.5555555555555556,0,0,0,0,0,-1
brandon rush,58,144.44444444444446,40.15384615384615,52.111111111111114,132.44444444444446,39.34563758389262,5.888888888888889,12,49.074074074074076,9.728436490181458,8.307692307692308
sarunas marciulionis,0,0,0,0,0,0,0,0,0,0,0
mike bibby,108.35714285714286,285.64285714285717,37.934483620905226,96.42857142857143,255.21428571428572,37.78337531486146,11.928571428571429,30.428571428571427,39.201877934272304,1.4185026194108445,10.652663165791447
peja stojakovic,135.3846153846154,337.84615384615387,40.07285974499089,120,300.38461538461536,39.94878361075544,15.384615384615385,37.46153846153846,41.06776180698152,1.118978196226081,11.088342440801457
voshon lenard,62.666666666666664,168.44444444444446,37.20316622691293,54.44444444444444,147.77777777777777,36.84210526315789,8.222222222222221,20.666666666666668,39.78494623655913,2.942840973401239,12.269129287598943
michael carter-williams,30.25,120,25.208333333333332,29.25,113.5,25.770925110132158,1,6.5,15.384615384615385,-10.386309725516773,5.416666666666667
andrew harrison,43,156,27.564102564102566,43,153,28.104575163398692,0,3,0,-28.104575163398692,1.9230769230769231
joe wolf,0,0,0,0,0,0,0,0,0,0,0
robert pack,1.3076923076923077,4.230769230769231,30.909090909090907,1.3076923076923077,3.923076923076923,33.333333333333336,0,0.3076923076923077,0,-33.333333333333336,7.2727272727272725
lamar odom,47.42857142857143,151.85714285714286,31.23236124176858,45.57142857142857,146.35714285714286,31.13714006832601,1.8571428571428572,5.5,33.76623376623377,2.6290936979077593,3.6218250235183445
jabari smith,0.25,2,12.5,0.25,2,12.5,0,0,0,-12.5,-1
shavlik randolph,0.125,0.75,16.666666666666664,0.125,0.75,16.666666666666664,0,0,0,-16.666666666666664,-1
sharone wright,0,0,0,0,0,0,0,0,0,0,0
matthew dellavedova,75.5,194,38.91752577319588,68.75,174.75,39.34191702432045,6.75,19.25,35.064935064935064,-4.276981959385388,9.922680412371134
bob sura,40.5,125.125,32.36763236763237,38.125,117.75,32.37791932059448,2.375,7.375,32.20338983050847,-0.17452949008600882,5.894105894105895
